f (Hz),Re(Z),Im(Z)
1690.3564453125,457233.375613102,-1399110.579391691
1693.048095703125,457554.5796131275,-1330150.560451126
1695.73974609375,457352.1622944787,-1264916.503526147
1698.431396484375,458941.7521498066,-1203045.750283686
1701.123046875,458572.3336908258,-1135731.561406209
1703.814697265625,459381.4258072682,-1071875.335553591
1706.50634765625,459009.9492768789,-1006837.152715991
1709.197998046875,461655.3095875767,-944158.4972467065
1711.8896484375,458829.5943249724,-880411.7708798449
1714.581298828125,459040.3332992605,-817896.7105713668
1717.27294921875,460165.6774331122,-751226.0427112735
1719.964599609375,461201.3499286533,-689651.0220040723
1722.65625,461493.0588701039,-628878.4681881391
1725.347900390625,461306.9303585588,-559299.599874693
1728.03955078125,465131.5746382346,-497403.0356263141
1730.731201171875,466550.965646538,-433338.633805454
1733.4228515625,463108.4316893281,-370701.715323812
1736.114501953125,468495.6895923385,-309399.3531769192
1738.80615234375,470075.2278009971,-246320.0003168987
1741.497802734375,470003.0334524826,-181580.1825289699
1744.189453125,473066.3668902094,-119069.6143380918
1746.881103515625,472250.777196396,-55822.06487305493
1749.57275390625,477341.0326352122,3543.996780871351
1752.264404296875,478337.0800563715,71256.19591926364
1754.9560546875,479322.9244246061,127255.1586744594
1757.647705078125,479345.7892122391,188167.5799202528
1760.33935546875,479256.7708714183,251397.9340543498
1763.031005859375,482079.6265923447,316501.7470963699
1765.72265625,478521.9887292961,381479.8877689258
1768.414306640625,479795.7461335768,442584.7083664237
1771.10595703125,482693.1303619337,507704.0110896082
1773.797607421875,477179.9370265989,574542.9723026024
1776.4892578125,482487.2211117263,637902.3288870647
1779.180908203125,477628.9821672023,701173.4878130067
1781.87255859375,482749.0494610092,766815.2510501947
1784.564208984375,484679.8938430804,833192.6255655122
1787.255859375,494356.7757719203,900473.7031610723
1789.947509765625,492164.8326001696,965518.9440132942
1792.63916015625,496929.8958708012,1025494.833392089
1795.330810546875,495459.6489664284,1093470.328628903
1798.0224609375,513545.5407024943,1159319.210937251
1800.714111328125,513355.4110825234,1223941.347250739
1803.40576171875,524002.2546855731,1291217.107709708
1806.097412109375,526514.2696736977,1351693.620403717
1808.7890625,530388.14013431,1411189.016545954
1811.480712890625,537962.7874744808,1481456.762681541
1814.17236328125,542519.0809333539,1534226.075366044
1816.864013671875,547243.1123944947,1602542.967269062
1819.5556640625,551412.6942314473,1666766.961640654
1822.247314453125,561152.4409883297,1723437.069966754
1824.93896484375,564103.5529484777,1789569.371780753
1827.630615234375,561821.4488750654,1849494.603664316
1830.322265625,574073.2038469643,1918705.486313984
1833.013916015625,569434.2915087561,1980844.969642279
1835.70556640625,573780.7315299846,2042478.988775281
1838.397216796875,579379.7537408827,2109748.161998061
1841.0888671875,580461.0146802493,2176019.695655888
1843.780517578125,583707.1574491974,2242213.152944263
1846.47216796875,588987.4475944913,2318602.915700556
1849.163818359375,592654.3102131115,2380943.452583323
1851.85546875,591927.0576317626,2448701.558647626
1854.547119140625,603453.6386577659,2508414.294244732
1857.23876953125,608771.7776512331,2570424.354718979
1859.930419921875,618220.217438887,2626163.587105293
1862.6220703125,618428.1656140086,2691582.96950255
1865.313720703125,644786.2302874852,2764405.821942035
1868.00537109375,647938.0680173787,2840507.478886892
1870.697021484375,654533.51106146,2901722.2368081
1873.388671875,631770.0341436678,2975142.225115353
1876.080322265625,641835.6534754114,3036467.575965974
1878.77197265625,636197.8090785447,3116047.561490627
1881.463623046875,649974.1049627634,3183152.81527406
1884.1552734375,664563.5364931632,3244355.393085406
1886.846923828125,662248.0113955961,3324089.279172109
1889.53857421875,670402.4314772441,3384318.574242875
1892.230224609375,678282.0144309996,3463380.983122685
1894.921875,659408.9903476894,3520009.416253633
1897.613525390625,680440.2646720749,3589519.866964125
1900.30517578125,657299.2298436671,3665892.110720837
1902.996826171875,676063.0949520299,3747736.610236651
1905.6884765625,695460.2177827789,3815478.067672166
1908.380126953125,703999.5517601025,3872074.568759648
1911.07177734375,700438.5315771899,3982589.376123219
1913.763427734375,717832.8016610796,4038807.111199193
1916.455078125,722673.0914517491,4098764.155055614
1919.146728515625,720306.0369482936,4175453.889167001
1921.83837890625,709089.3942638716,4271887.027842991
1924.530029296875,726738.303232607,4360034.218979305
1927.2216796875,745464.7895937131,4424369.283833607
1929.913330078125,757140.3425483712,4489476.64626694
1932.60498046875,759086.1128952426,4595738.231517542
1935.296630859375,766426.6306469815,4645657.781689867
1937.98828125,782324.3860599415,4743021.492594562
1940.679931640625,781832.1831331272,4793145.173395264
1943.37158203125,780256.889161713,4899347.492470706
1946.063232421875,755450.1615056791,4973570.638691761
1948.7548828125,784394.0701498452,5056152.880731965
1951.446533203125,781963.0161141544,5154530.157948164
1954.13818359375,819762.205882447,5236581.739489386
1956.829833984375,803631.6764395209,5306868.180368532
1959.521484375,811242.9556527439,5402074.986505065
1962.213134765625,811537.077064828,5486048.356314605
1964.90478515625,816905.4306861843,5577670.291062338
1967.596435546875,829925.059398778,5671496.031687402
1970.2880859375,823030.8231028406,5743188.292960287
1972.979736328125,880401.3377518222,5856215.933047574
1975.67138671875,846610.5805310986,5940575.099410693
1978.363037109375,847558.0506791977,6040032.758904489
1981.0546875,865604.9885910896,6135701.112764443
1983.746337890625,926290.9656380332,6223874.845860619
1986.43798828125,901319.3946084507,6318668.056289581
1989.129638671875,921799.0619184237,6456681.556215447
1991.8212890625,954623.7118770744,6494488.939108544
1994.512939453125,934191.0387944108,6595691.673385662
1997.20458984375,978719.0831850379,6707576.285664639
1999.896240234375,984271.9379076012,6822816.803484008
2002.587890625,983525.50857551,6930244.213498659
2005.279541015625,992168.8188796472,7042598.235873093
2007.97119140625,1018932.481468044,7132751.023631739
2010.662841796875,1033528.631299094,7241823.048389851
2013.3544921875,1017313.821970587,7354009.192005287
2016.046142578125,1039305.867250519,7487519.185298377
2018.73779296875,1104642.331804306,7541255.374326079
2021.429443359375,1074460.956671976,7675608.670170315
2024.12109375,1081305.308247603,7773089.022712524
2026.812744140625,1139920.954154853,7910897.169106137
2029.50439453125,1133790.389860111,8009290.855784311
2032.196044921875,1190354.942238128,8123781.428894036
2034.8876953125,1194301.90203472,8262859.0604671
2037.579345703125,1204896.063404845,8374281.529977462
2040.27099609375,1245596.159623468,8491828.055574588
2042.962646484375,1284336.398781182,8628294.186769508
2045.654296875,1289453.167239072,8745129.977619274
2048.345947265625,1321667.00821945,8851524.37159274
2051.03759765625,1369551.030595857,8996469.784952607
2053.729248046875,1371670.936109458,9133901.295052394
2056.4208984375,1410300.2759075,9250530.867227349
2059.112548828125,1467865.962978424,9393746.081161115
2061.80419921875,1467702.75231133,9473997.847223157
2064.495849609375,1508895.740706627,9615435.704254519
2067.1875,1561581.151334695,9758527.341439348
2069.879150390625,1552950.381148951,9887723.965569718
2072.57080078125,1591575.006440066,10027970.08608544
2075.262451171875,1637470.431136875,10179747.51012745
2077.9541015625,1645187.14917103,10305952.59346964
2080.645751953125,1670966.479682304,10438395.70999303
2083.33740234375,1698280.042605259,10595160.61993291
2086.029052734375,1706224.973321704,10741854.55186278
2088.720703125,1748475.268266754,10906591.89242161
2091.412353515625,1788465.966299685,11049625.44347387
2094.10400390625,1812361.187092663,11224507.11406636
2096.795654296875,1828831.509349724,11389798.91541137
2099.4873046875,1893474.640114764,11534064.45663693
2102.178955078125,1962476.06791886,11621638.9143706
2104.87060546875,1967573.669326006,11903196.23870138
2107.562255859375,2024550.867265463,12080912.2831861
2110.25390625,2066177.964243371,12272669.182259
2112.945556640625,2105339.466307884,12470524.94607805
2115.63720703125,2158514.089373116,12679848.59253664
2118.328857421875,2230670.635048974,12856267.20588849
2121.0205078125,2265326.577169772,13027088.76052168
2123.712158203125,2316674.073603939,13249264.86640058
2126.40380859375,2352639.871769246,13424845.68220461
2129.095458984375,2433409.558584636,13654514.65232606
2131.787109375,2529470.995976334,13836363.97401364
2134.478759765625,2606058.092058872,14055802.64673619
2137.17041015625,2649082.873888305,14258865.48302599
2139.862060546875,2732384.290076145,14493582.93035403
2142.5537109375,2774675.567575532,14713617.90046023
2145.245361328125,2856779.858379546,14942222.93495012
2147.93701171875,2958248.527938259,15178359.97950843
2150.628662109375,3021961.803048381,15429504.10345751
2153.3203125,3084689.713709873,15655667.65272855
2156.011962890625,3189806.392432618,15894053.68919495
2158.70361328125,3256784.242374159,16143679.61849838
2161.395263671875,3345209.193386991,16418471.23412195
2164.0869140625,3444767.259675089,16672710.61150293
2166.778564453125,3539175.037438099,16995392.09853863
2169.47021484375,3623044.622379709,17285708.92861669
2172.161865234375,3743978.504038209,17587410.7001269
2174.853515625,3833563.324822277,17872346.10025017
2177.545166015625,3922651.314128933,18156568.27313952
2180.23681640625,4077679.46067683,18528428.17232209
2182.928466796875,4161587.859415011,18853082.73684219
2185.6201171875,4316908.168178757,19155840.06939704
2188.311767578125,4413409.508875449,19571428.94580499
2191.00341796875,4585140.850846569,19912880.02501539
2193.695068359375,4718817.736797511,20340327.58959673
2196.38671875,4907797.042360099,20676876.35619099
2199.078369140625,5080021.634975458,21089630.09070472
2201.77001953125,5307494.249150333,21552814.81103889
2204.461669921875,5461889.509934436,21986846.38573926
2207.1533203125,5710603.084741692,22426869.56684247
2209.844970703125,6006277.287722083,22857960.60995042
2212.53662109375,6113698.469013358,23274485.18361521
2215.228271484375,6405572.340687599,23794890.34239969
2217.919921875,6701751.030468481,24314600.57696474
2220.611572265625,6996375.558851968,24851129.72035611
2223.30322265625,7290922.454140375,25318932.76947004
2225.994873046875,7578661.362809531,25878754.93944659
2228.6865234375,7888696.630794669,26446765.51668218
2231.378173828125,8296493.338782628,27027556.20846605
2234.06982421875,8560075.964602936,27586484.68784137
2236.761474609375,9079374.636780674,28236768.30868318
2239.453125,9496314.319767807,29016571.42375676
2242.144775390625,9934428.932630586,29660238.82386691
2244.83642578125,10514563.1731338,30302623.48224651
2247.528076171875,11002252.79690265,31034560.71740868
2250.2197265625,11598564.58284252,31866958.19779531
2252.911376953125,12225429.79690761,32624063.18446002
2255.60302734375,12993084.84717094,33504737.62481934
2258.294677734375,13670810.31915475,34336201.19707843
2260.986328125,14331874.65012016,35207931.72626621
2263.677978515625,15332296.59426746,36074892.97097035
2266.36962890625,16140965.16448134,37123046.51397722
2269.061279296875,17329051.97434416,37932726.12720037
2271.7529296875,18389041.97219537,38987953.93068942
2274.444580078125,19497157.00213828,40118709.7125715
2277.13623046875,21113735.60736613,41169322.57566188
2279.827880859375,22428675.40667905,42522276.34848281
2282.51953125,24076370.18266121,43528647.17203154
2285.211181640625,25639556.27704617,44668649.41387149
2287.90283203125,27739495.55491772,45756417.00874157
2290.594482421875,30189652.99068142,46689024.44415458
2293.2861328125,32422206.20413701,47853848.68074864
2295.977783203125,35139765.27890033,49451325.9477762
2298.66943359375,37739269.15238837,50157814.78387344
2301.361083984375,41521445.3625281,50996607.37558194
2304.052734375,45086982.21748725,51277051.87685105
2306.744384765625,49230420.46406525,51880073.95683236
2309.43603515625,53073272.48222519,52160043.54034324
2312.127685546875,58210792.28424426,51759498.9155653
2314.8193359375,63790227.36122565,50403253.59164611
2317.510986328125,69062974.17432943,50438001.59386532
2320.20263671875,74705741.81190662,47355867.54102362
2322.894287109375,80085144.65304551,44776221.42829476
2325.5859375,86622738.74121523,39893292.29397658
2328.277587890625,92132006.97393981,36057335.67875868
2330.96923828125,96673756.33072752,28903362.72240084
2333.660888671875,101335139.482906,21286863.16597571
2336.3525390625,102933901.5489364,12572462.00178896
2339.044189453125,105112090.7766088,4088980.760731087
2341.73583984375,105543901.6878663,-5056429.379253164
2344.427490234375,103524556.6997678,-13046378.52362935
2347.119140625,101223904.2806318,-22022228.70685911
2349.810791015625,96740593.69614343,-29534024.56420918
2352.50244140625,92341578.24189906,-36257611.67460356
2355.194091796875,85532405.0932198,-41533986.79126436
2357.8857421875,80984968.93712418,-44950053.30405702
2360.577392578125,73979655.06811899,-48724326.62655619
2363.26904296875,68482741.2508322,-50838423.12341222
2365.960693359375,63667903.45686805,-51908573.33356383
2368.65234375,57892478.298493,-52712115.44176407
2371.343994140625,53720552.54702102,-52686654.78376351
2374.03564453125,48258829.04138563,-52450621.04390647
2376.727294921875,44634041.83808424,-52316241.42729353
2379.4189453125,40725636.35654052,-51321471.0748542
2382.110595703125,37674871.24700816,-50670762.8585724
2384.80224609375,34219511.21195687,-49460636.09135735
2387.493896484375,32085908.59538832,-48537807.8768032
2390.185546875,29548475.74809949,-47336732.57465444
2392.877197265625,27333178.4891761,-46246749.33771398
2395.56884765625,25442222.69698706,-45026404.26848219
2398.260498046875,23316701.46521689,-43631626.44649307
2400.9521484375,21799342.61017676,-42574608.89364883
2403.643798828125,20422039.06068922,-41635551.07598217
2406.33544921875,18751853.11740063,-40344128.43983994
2409.027099609375,17836460.31866416,-39225575.54903094
2411.71875,16763579.3550463,-38226483.90056512
2414.410400390625,15708977.3644696,-37145043.13156293
2417.10205078125,14664074.85917654,-36190841.44100775
2419.793701171875,14062699.60192066,-35237775.35459536
2422.4853515625,13059116.41642366,-34305651.22714059
2425.177001953125,12445544.56716494,-33390306.59929886
2427.86865234375,11804756.59916348,-32758607.38734329
2430.560302734375,11243968.35914497,-31799626.53913863
2433.251953125,10473147.30272801,-31092213.46779318
2435.943603515625,9970541.766571246,-30329392.02964817
2438.63525390625,9487562.815706687,-29591475.10044474
2441.326904296875,9094543.347153243,-28836568.33030567
2444.0185546875,8600709.896033334,-28328321.52373559
2446.710205078125,8180633.621846187,-27570229.50264772
2449.40185546875,7890752.922730415,-27147050.18556859
2452.093505859375,7534424.356907179,-26557121.80614698
2454.78515625,7186676.388854191,-25706397.01535825
2457.476806640625,6772521.313130719,-25356297.19543646
2460.16845703125,6585547.252941169,-24736144.29992261
2462.860107421875,6269349.962573246,-24196276.59580724
2465.5517578125,6037167.365489264,-23774061.94696391
2468.243408203125,5765454.503824575,-23296996.51566506
2470.93505859375,5611102.099250613,-22649013.89737673
2473.626708984375,5351459.772791537,-22318673.86513244
2476.318359375,5214781.921136662,-21857402.82927422
2479.010009765625,4925503.33650171,-21475430.29860723
2481.70166015625,4808177.872226478,-21063242.64215693
2484.393310546875,4623937.239799893,-20627193.78467395
2487.0849609375,4468141.543055323,-20303991.53420362
2489.776611328125,4308249.795148191,-19849091.32944294
2492.46826171875,4125211.120080036,-19565179.98733884
2495.159912109375,4053590.595534795,-19121962.25979168
2497.8515625,3897550.002185821,-18769654.48778321
2500.543212890625,3740067.469271611,-18480683.87167893
2503.23486328125,3666570.641944623,-18122270.72914757
2505.926513671875,3585492.739102696,-17807372.90973839
2508.6181640625,3460729.685349421,-17524656.39033093
2511.309814453125,3347929.96984637,-17184231.27864445
2514.00146484375,3251549.092879251,-16913351.75709527
2516.693115234375,3151066.386961074,-16644026.75695233
2519.384765625,3020456.146953246,-16336841.87765585
2522.076416015625,2936991.806542351,-16063260.40730986
2524.76806640625,2878445.616635913,-15827822.70487939
2527.459716796875,2823313.852656247,-15542271.53305618
2530.1513671875,2733195.765874843,-15319653.23781547
2532.843017578125,2653425.568463144,-15039777.5753502
2535.53466796875,2561914.794040008,-14835136.47590139
2538.226318359375,2502796.725109082,-14592645.43854545
2540.91796875,2461247.277202383,-14316167.50436541
2543.609619140625,2408708.17579755,-14110368.1888302
2546.30126953125,2327166.529040763,-13910937.19141801
2548.992919921875,2280867.297254629,-13660485.00849137
2551.6845703125,2194239.933269285,-13422467.27128428
2554.376220703125,2132268.610016087,-13265555.4052738
2557.06787109375,2109530.92478802,-13040720.87125235
2559.759521484375,2035266.787890221,-12873923.43279937
2562.451171875,1998153.05919476,-12668099.25507558
2565.142822265625,1959257.970030037,-12476052.98638837
2567.83447265625,1897381.915866826,-12311603.77683383
2570.526123046875,1883624.909610025,-12093996.16518191
2573.2177734375,1840716.727509982,-11915777.42450217
2575.909423828125,1775410.774092938,-11735250.61463701
2578.60107421875,1759295.786967817,-11563376.17472672
2581.292724609375,1730404.891247965,-11407611.67994902
2583.984375,1673099.441011611,-11217237.43658979
2586.676025390625,1641369.448673851,-11071093.62531302
2589.36767578125,1623249.874167404,-10904398.66789141
2592.059326171875,1592012.189654522,-10733938.51445447
2594.7509765625,1561066.115188544,-10587176.76081421
2597.442626953125,1529718.430771294,-10444472.9626983
2600.13427734375,1503153.661304893,-10292851.05422771
2602.825927734375,1475563.164974917,-10135840.67703252
2605.517578125,1440282.794732012,-9993480.673093708
2608.209228515625,1410779.096747757,-9854430.705591772
2610.90087890625,1406381.955589012,-9709939.562593319
2613.592529296875,1370439.179465928,-9565049.209587686
2616.2841796875,1340476.407021597,-9424548.711888351
2618.975830078125,1323481.830471022,-9297536.488050895
2621.66748046875,1295100.742511398,-9171899.896961335
2624.359130859375,1274407.123613744,-9032813.843232159
2627.05078125,1263956.1354704,-8901374.916083694
2629.742431640625,1237523.887246814,-8774539.31035159
2632.43408203125,1226379.135760146,-8652282.496412931
2635.125732421875,1208833.414802121,-8522677.996704113
2637.8173828125,1197277.116580113,-8412900.678791625
2640.509033203125,1159638.096988553,-8288681.725517931
2643.20068359375,1154041.277222128,-8181470.02191655
2645.892333984375,1142600.421683802,-8038336.217776488
2648.583984375,1130587.928802626,-7937209.572917012
2651.275634765625,1098869.589783212,-7832977.2842353
2653.96728515625,1091233.904602846,-7718838.858709974
2656.658935546875,1081421.454755072,-7601743.980116699
2659.3505859375,1065040.63427544,-7488260.319923482
2662.042236328125,1056333.87049173,-7392713.401838029
2664.73388671875,1036987.314383915,-7275863.098977173
2667.425537109375,1025865.013814404,-7173951.972112065
2670.1171875,1013536.867663761,-7075678.35879447
2672.808837890625,986953.6685046464,-6968853.618353995
2675.50048828125,990497.9715270349,-6879578.153576275
2678.192138671875,963674.7209240065,-6773064.046095935
2680.8837890625,952471.9115006503,-6668260.883620727
2683.575439453125,928978.5172822837,-6577796.313455517
2686.26708984375,927012.4575631947,-6467626.095490372
2688.958740234375,920886.2034487362,-6383240.079602573
2691.650390625,919168.4419887019,-6292513.877396034
2694.342041015625,912062.0176148887,-6194052.046612142
2697.03369140625,905133.6766284347,-6095860.905611245
2699.725341796875,868834.2966538857,-5998014.245073714
2702.4169921875,852526.2270179526,-5914207.489337805
2705.108642578125,889814.8812467804,-5813608.139439519
2707.80029296875,856424.7665689427,-5731056.220632315
2710.491943359375,843117.7533733719,-5631762.740060349
2713.18359375,827354.3411798355,-5547356.340643601
2715.875244140625,837570.3182045181,-5458291.793262953
2718.56689453125,829228.8163077785,-5398542.611509982
2721.258544921875,810621.7708823121,-5294571.646014974
2723.9501953125,805078.5460435406,-5184014.941199386
2726.641845703125,793924.4327860862,-5114037.62947862
2729.33349609375,793830.8616067723,-5026916.574548932
2732.025146484375,769109.7794971495,-4949230.413681447
2734.716796875,752486.9878988243,-4880277.594747205
2737.408447265625,789971.2809547283,-4800476.01302145
2740.10009765625,774554.3604574681,-4723326.21797813
2742.791748046875,757274.3419974282,-4618938.44667729
2745.4833984375,758632.5222207073,-4548414.387864713
2748.175048828125,757978.3205372043,-4465113.072663433
2750.86669921875,748907.5290636175,-4370125.900456077
2753.558349609375,702484.2658635061,-4313478.584856213
2756.25,713872.7671687475,-4227500.168303261
2758.941650390625,725206.9217686227,-4151557.666445513
2761.63330078125,719973.4305745771,-4095303.278460449
2764.324951171875,701173.3567357654,-3998223.443012386
2767.0166015625,692467.2838928178,-3918334.635918564
2769.708251953125,714900.4042044097,-3854069.587780007
2772.39990234375,702305.7150482585,-3771464.871917793
2775.091552734375,673770.1650991306,-3725004.682181368
2777.783203125,695317.9374739168,-3635125.848104765
2780.474853515625,676279.1343746042,-3575046.199801772
2783.16650390625,679199.7524255352,-3474271.650212702
2785.858154296875,660682.4079170591,-3398297.089373962
2788.5498046875,674107.8604432358,-3337403.116124504
2791.241455078125,674529.8641268361,-3265501.88852423
2793.93310546875,664428.1850948037,-3191864.937603837
2796.624755859375,653308.2649784499,-3123999.067247488
2799.31640625,662306.3184985317,-3035161.560016788
2802.008056640625,648450.0811577908,-2981987.397279732
2804.69970703125,651426.0415008818,-2902769.03586016
2807.391357421875,645469.6453090409,-2827655.46019957
2810.0830078125,653739.8350682136,-2780468.181212205
2812.774658203125,651328.5632634362,-2696647.580704524
2815.46630859375,608516.9879509406,-2629718.930065567
2818.157958984375,631159.0962669882,-2563630.57699677
2820.849609375,633206.8895691034,-2492920.614623821
2823.541259765625,627371.8301210172,-2430021.173688804
2826.23291015625,616936.1093863357,-2357676.578466807
2828.924560546875,643317.0099997034,-2299109.787679407
2831.6162109375,629532.8609840411,-2216956.522823385
2834.307861328125,618538.3657118602,-2135806.879159736
2836.99951171875,616395.7404025354,-2085952.010897523
2839.691162109375,622599.9163153325,-2021877.796633065
2842.3828125,623973.9552357749,-1944379.933600954
2845.074462890625,621213.60448847,-1882644.761332578
2847.76611328125,618029.2165356766,-1806432.045116032
2850.457763671875,626226.8517569988,-1747839.503346314
2853.1494140625,639588.2471793466,-1688349.078364674
2855.841064453125,648641.2298430571,-1615400.241495361
2858.53271484375,643526.0735866157,-1556283.544294289
2861.224365234375,637204.2056756365,-1499302.964015377
2863.916015625,637088.7639713567,-1434380.730242926
2866.607666015625,653649.5563522956,-1381689.409329878
2869.29931640625,634128.7867525585,-1317734.316511757
2871.990966796875,643241.9834561007,-1251362.277688944
2874.6826171875,629906.8190149168,-1191224.628740003
2877.374267578125,641768.4963883539,-1121585.646324616
2880.06591796875,637078.8769574029,-1065750.26208767
2882.757568359375,627037.0596188898,-1010363.044438563
2885.44921875,629287.6730088884,-944264.6940547641
2888.140869140625,638107.2119679194,-890423.7827406084
2890.83251953125,625595.3682120922,-821384.7800855966
2893.524169921875,640029.7604293765,-759533.9373267528
2896.2158203125,634644.6207840656,-695275.6342234534
2898.907470703125,640314.2913037555,-641206.6347738336
2901.59912109375,645306.0393443106,-587155.1172932418
2904.290771484375,636004.2178577888,-514262.94282445
2906.982421875,635899.8388540358,-451831.388215327
2909.674072265625,626160.287598901,-387138.2299563846
2912.36572265625,631023.6071230767,-331243.5320134213
2915.057373046875,618596.7424900794,-277985.6523428892
2917.7490234375,636374.5672091243,-212192.2237813199
2920.440673828125,633554.7145875999,-152410.872945237
2923.13232421875,637220.231559932,-96745.79249067158
2925.823974609375,637796.5668016298,-34256.76325283435
2928.515625,634122.1712280739,26156.53533300652
2931.207275390625,631183.6801859544,87509.49904838334
2933.89892578125,636600.4111006376,150183.9266164714
2936.590576171875,630079.2565622318,214564.9910741212
2939.2822265625,642192.1564750213,267714.7006902489
2941.973876953125,638848.2829699193,333149.599959138
2944.66552734375,643133.6620676973,397139.1007528724
2947.357177734375,646025.956979371,463103.7317646779
2950.048828125,642048.7337040789,517319.7424690914
2952.740478515625,646369.4310897751,588080.3725906881
2955.43212890625,635069.7256161621,649383.5685515417
2958.123779296875,646251.8736648732,709839.9009326241
2960.8154296875,637983.8442192372,762306.3853658899
2963.507080078125,637003.6974847172,834930.7471675645
2966.19873046875,647463.0835880566,907977.5662783664
2968.890380859375,639167.5981704935,968815.7831996945
2971.58203125,647691.0302021939,1015730.577607125
2974.273681640625,650294.6026716849,1091414.663547435
2976.96533203125,652058.2737197661,1150909.803147001
2979.656982421875,654527.4101340669,1212359.122002012
2982.3486328125,654509.6161130726,1277965.373323722
2985.040283203125,655132.23427991,1334746.129851923
2987.73193359375,653786.305036479,1403090.874369459
2990.423583984375,654375.3957058643,1454904.868204879
2993.115234375,681062.4082870163,1535750.926025532
2995.806884765625,672388.3254892189,1605917.102466387
2998.49853515625,671035.9016386184,1651181.000827376
3001.190185546875,680729.5991469137,1735484.264786077
3003.8818359375,670459.7973335288,1793318.813306707
3006.573486328125,667422.0646030735,1846217.763164739
3009.26513671875,686915.1913247319,1925176.956051643
3011.956787109375,692083.341694171,1984402.886835204
3014.6484375,673610.071513882,2032033.230520913
3017.340087890625,704864.1457252095,2119792.756009365
3020.03173828125,693296.1388534064,2178628.740563117
3022.723388671875,679019.0251515779,2231606.30065352
3025.4150390625,696182.3100348071,2314633.48409594
3028.106689453125,699603.9179223794,2384739.949013237
3030.79833984375,710016.9123359247,2451733.508344975
3033.489990234375,720642.7252409401,2497351.471183542
3036.181640625,704588.683009061,2588251.507486142
3038.873291015625,705715.6060272597,2641478.052749658
3041.56494140625,724201.6285505064,2719419.90768821
3044.256591796875,699307.9131247365,2787733.119505427
3046.9482421875,725440.2267908379,2847719.9051718
3049.639892578125,728139.4710271788,2909928.687837183
3052.33154296875,736042.1007732444,2993073.623882243
3055.023193359375,749007.7165445415,3058233.632783288
3057.71484375,771193.3593440157,3141654.529490381
3060.406494140625,773226.001918275,3196733.102295231
3063.09814453125,757662.4709262279,3272631.030489809
3065.789794921875,781908.6785495891,3336990.612774623
3068.4814453125,777235.1505847435,3402212.121224352
3071.173095703125,778666.8139194315,3469570.891127829
3073.86474609375,799488.038466438,3541868.57553081
3076.556396484375,799170.7968243251,3626577.295016075
3079.248046875,812430.7552087054,3698826.578139496
3081.939697265625,800855.0317062017,3772894.621571947
3084.63134765625,805318.5935668369,3842783.773685153
3087.322998046875,840618.7807626061,3935332.497266768
3090.0146484375,825235.3330349353,4011710.149752803
3092.706298828125,816615.2046776105,4082771.011894506
3095.39794921875,848985.9812015961,4136992.281655425
3098.089599609375,854100.8002304161,4246114.464768728
3100.78125,832466.2519535017,4306317.668294922
3103.472900390625,850241.8778490974,4392966.553323788
3106.16455078125,880520.8283867168,4441039.214897172
3108.856201171875,860904.6191744655,4541087.660841039
3111.5478515625,874042.5526998502,4630678.415041737
3114.239501953125,876094.9062068518,4713734.025744858
3116.93115234375,888284.6023381242,4786737.811574607
3119.622802734375,925550.7059575053,4862896.306963902
3122.314453125,906280.0751257347,4945385.150723815
3125.006103515625,924331.2476854301,5023973.00124178
3127.69775390625,927065.3643064725,5166507.707442711
3130.389404296875,965015.209734213,5201769.512110997
3133.0810546875,974276.6504171011,5318817.068257099
3135.772705078125,964388.768989928,5391679.434639603
3138.46435546875,995074.2000383282,5494469.644777168
3141.156005859375,1008339.547711764,5571033.912608548
3143.84765625,1006756.246756812,5657673.911457564
3146.539306640625,985912.9193986213,5710510.776179151
3149.23095703125,1036638.792370926,5834897.603607508
3151.922607421875,1031601.030572166,5952069.896714397
3154.6142578125,1078243.283650512,6001900.031961123
3157.305908203125,1064921.592863838,6082222.816534472
3159.99755859375,1095288.415918318,6176891.475927544
3162.689208984375,1103263.257002178,6283436.439489963
3165.380859375,1127103.484316611,6359934.829908597
3168.072509765625,1121840.10035138,6442509.153805668
3170.76416015625,1171733.830539246,6569675.707151109
3173.455810546875,1195634.940283952,6647016.522770809
3176.1474609375,1204893.790809565,6700507.050941504
3178.839111328125,1225923.925756295,6865289.732512726
3181.53076171875,1167721.893798963,6915330.380900647
3184.222412109375,1240091.793821384,7041547.253600895
3186.9140625,1263773.814992414,7164477.269975963
3189.605712890625,1260145.400929326,7218397.815767341
3192.29736328125,1312904.307680655,7341637.329322998
3194.989013671875,1308106.330044028,7452501.190649012
3197.6806640625,1361063.961178961,7598846.922865697
3200.372314453125,1358863.234399408,7693751.200304955
3203.06396484375,1266600.37132984,7798399.912323964
3205.755615234375,1319647.572222304,7862204.575151341
3208.447265625,1384030.21464568,7974481.300851577
3211.138916015625,1371418.701958472,8156747.846746569
3213.83056640625,1412593.909599859,8225415.91769624
3216.522216796875,1465526.521599364,8361643.459540377
3219.2138671875,1426965.563090245,8544231.119503479
3221.905517578125,1468031.155163868,8632021.409908919
3224.59716796875,1515062.600836782,8731622.978650948
3227.288818359375,1548521.837594261,8856351.307513023
3229.98046875,1605288.964530715,8966449.757221179
3232.672119140625,1602673.382778721,9003639.017379586
3235.36376953125,1615904.30376407,9256026.924480546
3238.055419921875,1645745.700228836,9346807.730577612
3240.7470703125,1673621.913109838,9513065.392359177
