f (Hz),Re(Z),Im(Z)
511.41357421875,143085.7387364651,-352937.4333639219
514.105224609375,141876.184138787,-277648.2795650194
516.796875,140399.857435906,-202659.0796324983
519.488525390625,139610.6929617498,-127707.991475462
522.18017578125,138487.6403935373,-53250.19971215267
524.871826171875,138824.4142295522,22189.17476874981
527.5634765625,138835.2496483752,97755.51699009993
530.255126953125,142523.1079520697,171542.6786802498
532.94677734375,145349.2625934306,247577.1508233144
535.638427734375,146656.9778757732,320290.61003587
538.330078125,146742.0854991387,392852.9727508894
541.021728515625,150029.8909444383,466499.0868508958
543.71337890625,149300.6555262711,543524.5517158869
546.405029296875,150116.1187172871,624777.4864595588
549.0966796875,155513.488499134,702341.4612806018
551.788330078125,159636.3222727825,781153.7471451318
554.47998046875,157458.3185242576,872385.8180181576
557.171630859375,165119.0058418379,955200.6146370958
559.86328125,166158.5921883852,1045688.064637579
562.554931640625,171992.0667976275,1133614.570322571
565.24658203125,183673.592479534,1224753.527257591
567.938232421875,185884.6084845916,1332589.504011931
570.6298828125,202793.2803113688,1435928.883748352
573.321533203125,212637.694990533,1538818.76588697
576.01318359375,234906.0438234698,1637670.556148582
578.704833984375,251516.7543150466,1752935.4935412
581.396484375,261251.3555354627,1860847.803151108
584.088134765625,272608.9231685314,1976883.635637463
586.77978515625,287708.8979337941,2116101.7101067
589.471435546875,304427.2465129058,2254490.319600209
592.1630859375,330629.2199518303,2402463.293019089
594.854736328125,350119.3319348491,2543746.267080321
597.54638671875,361101.6946186372,2714115.330936044
600.238037109375,384787.4656474657,2894106.439037233
602.9296875,410394.2401194291,3110364.262999619
605.621337890625,455988.8275003894,3330092.410131949
608.31298828125,507951.5477864429,3585136.484778719
611.004638671875,572318.3548673294,3849292.43424508
613.6962890625,644984.9052660184,4142838.636212055
616.387939453125,744298.1362893789,4471971.862529004
619.07958984375,884326.2095543137,4819212.410711479
621.771240234375,1026407.421949224,5216074.503868171
624.462890625,1175772.685800296,5660411.887807547
627.154541015625,1367902.700838085,6211986.90055599
629.84619140625,1631128.525695072,6850298.054420359
632.537841796875,1999322.283567168,7592809.612452202
635.2294921875,2500014.347492819,8495498.931980753
637.921142578125,3197143.110956329,9573313.684465056
640.61279296875,4172676.993089658,10934908.80073564
643.304443359375,5777466.593555363,12612652.72234846
645.99609375,8436392.548434936,14646877.11061919
648.687744140625,13079185.23283718,16667412.01551545
651.37939453125,21226972.14582607,16922913.27833075
654.071044921875,31760951.67121218,9695618.065417811
656.7626953125,33692677.43250525,-6107019.553460279
659.454345703125,24041572.05840858,-16150862.55730871
662.14599609375,14834517.63555109,-17223776.70007516
664.837646484375,9308822.610665135,-15360273.42158789
667.529296875,6168100.076957209,-13239377.20967398
670.220947265625,4362256.078316852,-11382152.35266323
672.91259765625,3248757.078824844,-9901648.701488715
675.604248046875,2485723.672934433,-8689012.148847457
678.2958984375,1989301.657449341,-7742775.759472978
680.987548828125,1627155.112382154,-6921863.159565433
683.67919921875,1366318.086145541,-6270339.89478799
686.370849609375,1164623.867223547,-5697408.315921487
689.0625,1016426.455399632,-5232010.247982267
691.754150390625,907055.7562139201,-4813311.831856207
694.44580078125,800478.4996978601,-4459691.080187688
697.137451171875,719790.2194192859,-4153827.95100935
699.8291015625,653586.6508978334,-3866442.928421908
702.520751953125,580885.9564747147,-3614391.509740722
705.21240234375,523134.0855031675,-3373802.014576272
707.904052734375,466868.6224349638,-3152471.530146591
710.595703125,421005.6209918123,-2951044.142659256
713.287353515625,390792.6329273853,-2749774.860561139
715.97900390625,365018.6744421165,-2578824.825619328
718.670654296875,351507.188211249,-2416398.723067014
721.3623046875,334589.5125573858,-2263401.824093218
724.053955078125,320300.8825397135,-2128352.667110836
726.74560546875,306253.1146923147,-1998934.3044243
729.437255859375,294733.0285725807,-1869983.518797745
732.12890625,281967.2886720405,-1757237.485679363
734.820556640625,275611.3113325353,-1648378.23032852
737.51220703125,263006.3453708075,-1543741.036597491
740.203857421875,258079.2241430976,-1448902.734391749
742.8955078125,247197.4979920603,-1351515.096731612
745.587158203125,232922.2449042334,-1255878.035298326
748.27880859375,222741.2678376774,-1168017.459116897
750.970458984375,216692.7975860875,-1074027.677416103
753.662109375,205376.6967473596,-991413.0784437669
756.353759765625,200824.9764096432,-901409.8837798431
759.04541015625,195754.179582015,-818060.7435451068
761.737060546875,190433.2338008168,-736337.7611558386
764.4287109375,185700.7065930106,-653335.7497526112
767.120361328125,184393.6622443513,-576070.9758291838
769.81201171875,181652.7443802604,-495612.3263406644
772.503662109375,179189.8797166877,-421273.8948216159
775.1953125,178819.4775124566,-346846.3356166349
777.886962890625,179116.2680524791,-271441.9897080094
780.57861328125,177952.0740018173,-196221.2035584351
783.270263671875,175428.2138535047,-122801.8551099262
785.9619140625,176210.1293169241,-48667.97975699688
788.653564453125,176774.4897141675,25232.00248878336
791.34521484375,179139.9367890141,98215.76658287321
794.036865234375,181199.5067684383,170442.6096830408
796.728515625,184560.0878721941,244308.4814392941
799.420166015625,183740.2208001165,316511.2284605906
802.11181640625,187668.7867539396,391298.1517042409
804.803466796875,189371.4656374319,465635.3378164324
807.4951171875,191799.8196121632,541813.984939457
810.186767578125,196821.2342155268,619788.2680262433
812.87841796875,198905.0990520654,694028.8082526404
815.570068359375,200270.1774368614,772985.2289179824
818.26171875,202670.9833576105,854174.2102652426
820.953369140625,200593.0281973737,944503.7266923904
823.64501953125,202594.5600782248,1024112.581044597
826.336669921875,207129.7134001752,1122945.353918449
829.0283203125,216598.2546710988,1219421.057110636
831.719970703125,230329.5949607798,1313581.255878127
834.41162109375,228343.7645149355,1418891.394868078
837.103271484375,257322.961687079,1525119.183906973
839.794921875,261885.003213999,1632076.937107571
842.486572265625,293863.9820026426,1741690.0673645
845.17822265625,301436.1828103995,1854992.418773924
847.869873046875,311330.8585003989,1972964.710338813
850.5615234375,329862.0094151674,2101003.514854772
853.253173828125,335396.2993368394,2244066.343686163
855.94482421875,360058.567574206,2396141.201336579
858.636474609375,380579.0249946426,2546320.519894171
861.328125,416067.1527669633,2716930.226841463
864.019775390625,428196.5308603452,2911251.800760838
866.71142578125,481711.3180116159,3114898.691918578
869.403076171875,530261.8290909131,3327914.130755613
872.0947265625,581827.1423133458,3572991.945584397
874.786376953125,650005.2282752357,3847213.743434321
877.47802734375,742813.2834688694,4149052.980562519
880.169677734375,871851.9148182455,4453461.209764911
882.861328125,1007068.6174715,4813190.091135945
885.552978515625,1154121.345853247,5196491.918748199
888.24462890625,1345338.69549433,5645201.924046688
890.936279296875,1618923.982421288,6157820.833138885
893.6279296875,1924628.429558224,6781348.112617991
896.319580078125,2343135.276947702,7478672.850550963
899.01123046875,2901608.357334253,8289323.815104907
901.702880859375,3712231.51379509,9263702.060348481
904.39453125,4836144.754832781,10462255.2745814
907.086181640625,6572955.17373388,11797349.31342897
909.77783203125,9374227.114056733,13229393.38934391
912.469482421875,13807205.17481054,14009261.88446007
915.1611328125,20243724.15038893,12656910.74310527
917.852783203125,26514142.15584156,6369413.041228645
920.54443359375,27225817.27609776,-3970513.050180444
923.236083984375,21789568.81119521,-11392356.86335175
925.927734375,15078345.36781571,-13801849.33647444
928.619384765625,10324696.76177666,-13228916.54568825
931.31103515625,7224889.915111346,-12010642.8552327
934.002685546875,5257847.902094093,-10653336.12594644
936.6943359375,3976465.937477431,-9419827.938222447
939.385986328125,3103330.01246185,-8390414.062176924
942.07763671875,2496892.613460105,-7550811.095431455
944.769287109375,2061577.271991468,-6802422.43162926
947.4609375,1740710.982453592,-6186369.846721096
950.152587890625,1502463.073235573,-5656054.549082434
952.84423828125,1304237.198141385,-5196794.166488417
955.535888671875,1143771.076737356,-4797958.05748172
958.2275390625,1015214.915404549,-4455035.243981781
960.919189453125,914190.0738208895,-4141743.46562133
963.61083984375,816148.6542189808,-3861957.942694435
966.302490234375,737210.8415354699,-3618930.901021179
968.994140625,656331.4589852946,-3390229.698089124
971.685791015625,605075.6169611841,-3174159.346740493
974.37744140625,548176.0164680718,-2965787.458988952
977.069091796875,500664.3714147676,-2782337.481178975
979.7607421875,461509.3229170499,-2605351.025587998
982.452392578125,438240.5310992773,-2446803.607093181
985.14404296875,400982.4118500548,-2295571.018485224
987.835693359375,385619.2181686311,-2151592.515653792
990.52734375,365344.2353574262,-2016999.122630972
993.218994140625,349148.7307453839,-1896108.082669591
995.91064453125,328381.0775527282,-1776178.373219314
998.602294921875,319934.3669201573,-1663716.754574121
1001.2939453125,303217.0700916218,-1557786.49622561
1003.985595703125,286323.7034800317,-1453240.944391166
1006.67724609375,279601.0695530323,-1353848.555466047
1009.368896484375,271144.1435898706,-1261327.138526862
1012.060546875,261791.9553318308,-1168247.117960778
1014.752197265625,248733.6455599232,-1079087.621803587
1017.44384765625,239992.9733008763,-989500.4841795166
1020.135498046875,237195.0506393481,-902847.6966420014
1022.8271484375,231631.5750317542,-819877.9001378287
1025.518798828125,226127.2021803464,-738617.4376219957
1028.21044921875,220984.1762805244,-658133.9999860193
1030.902099609375,218355.1984989864,-576310.9361987695
1033.59375,214338.579736278,-499702.8114032672
1036.285400390625,213803.9749348744,-424526.4471132464
1038.97705078125,212148.9778523013,-349686.1396865098
1041.668701171875,209344.65283787,-274181.8151601491
1044.3603515625,209080.030156993,-201915.1177768999
1047.052001953125,205357.6168379841,-127837.8327667687
1049.74365234375,203464.5780063498,-53037.74908556687
1052.435302734375,204284.9964331891,21467.92007763224
1055.126953125,207203.2332810413,95945.49943168148
1057.818603515625,208898.4415066185,169225.4865899791
1060.51025390625,212166.7883097518,242365.3408190397
1063.201904296875,215945.0104951639,314209.6757666434
1065.8935546875,217660.1766890722,387986.3471938109
1068.585205078125,217212.6856417517,460724.4335583583
1071.27685546875,223421.4340203028,537104.5636015598
1073.968505859375,225917.0071319811,612927.6676900716
1076.66015625,224791.275837578,694065.7830130366
1079.351806640625,227572.977053828,775855.7640917675
1082.04345703125,228466.0153665857,855875.0790630862
1084.735107421875,235504.9676023003,946280.3375495983
1087.4267578125,241801.5893500824,1034698.881069018
1090.118408203125,247533.8126206904,1125895.291159183
1092.81005859375,257033.4721844762,1228245.501666415
1095.501708984375,269649.5139057881,1324099.638057861
1098.193359375,284667.2762026474,1427600.611871365
1100.885009765625,308006.9896494786,1529526.950612623
1103.57666015625,326758.9310670681,1638207.770133441
1106.268310546875,339297.3302552662,1742108.303086326
1108.9599609375,361815.0662087047,1860867.792818446
1111.651611328125,375458.3139100366,1968421.748942877
1114.34326171875,416441.5153411091,2100152.525758221
1117.034912109375,427670.4750491271,2227215.621095355
1119.7265625,453228.146725564,2376373.112266188
1122.418212890625,486913.5714310909,2519674.331356558
1125.10986328125,510994.0659927001,2691912.57205525
1127.801513671875,535933.7630716246,2867158.907043695
1130.4931640625,589061.1065196643,3075396.787203308
1133.184814453125,648849.6260452337,3290895.570699419
1135.87646484375,697375.050123904,3528410.056343479
1138.568115234375,796967.5913416022,3795286.013876893
1141.259765625,891806.5709972085,4071134.528921459
1143.951416015625,1035993.012186305,4381809.290062627
1146.64306640625,1179726.02272073,4721246.776407601
1149.334716796875,1356199.494489004,5123623.030615902
1152.0263671875,1567532.700677244,5526415.083641138
1154.718017578125,1826158.353887954,6009589.113092568
1157.40966796875,2194029.500124353,6560950.829711231
1160.101318359375,2657050.210433648,7241060.596674405
1162.79296875,3286328.941197739,7986238.57632154
1165.484619140625,4172191.569707913,8889568.465758532
1168.17626953125,5397350.199052639,9869958.816028705
1170.867919921875,7174075.140333334,10908281.31671239
1173.5595703125,9918559.914653491,11755430.96977562
1176.251220703125,13863319.57879911,11837524.45212378
1178.94287109375,18772011.30923118,9845684.691477306
1181.634521484375,23187808.75210303,4591273.455150739
1184.326171875,23657759.16338194,-3353352.218163464
1187.017822265625,19744428.5878069,-9279088.282487303
1189.70947265625,14471319.75160485,-11617845.48267672
1192.401123046875,10423462.85368566,-11802240.37874847
1195.0927734375,7535418.155648205,-10980883.45268402
1197.784423828125,5659022.966509854,-9988623.732072514
1200.47607421875,4356377.733908365,-8950347.178901637
1203.167724609375,3454720.930180531,-8061753.768332966
1205.859375,2783014.254685248,-7297434.625290845
1208.551025390625,2281621.48300754,-6642059.10648801
1211.24267578125,1941192.476276826,-6023032.637565883
1213.934326171875,1657518.156511305,-5551363.576395536
1216.6259765625,1445726.547162972,-5121258.936924214
1219.317626953125,1275410.11258669,-4742275.185621139
1222.00927734375,1145454.095191198,-4403500.221538736
1224.700927734375,1008127.243755909,-4105203.030930095
1227.392578125,907005.326098429,-3836071.409952096
1230.084228515625,809252.4587771015,-3584248.77601194
1232.77587890625,725307.4691321802,-3362055.544282772
1235.467529296875,658601.9152120125,-3146632.808633101
1238.1591796875,600057.7378725262,-2951255.94858109
1240.850830078125,558178.5382281004,-2759711.659421667
1243.54248046875,518217.0362498267,-2590797.148798412
1246.234130859375,482244.5356124766,-2432097.646850349
1248.92578125,443249.2192128919,-2276779.202430914
1251.617431640625,421933.2098993012,-2142917.674794695
1254.30908203125,401858.932162442,-2017140.359572224
1257.000732421875,378260.5522827163,-1886104.440350087
1259.6923828125,374334.2944254754,-1768819.04278675
1262.384033203125,353967.6479636938,-1658186.275227847
1265.07568359375,334433.3574000238,-1552662.921187136
1267.767333984375,326380.0743994912,-1457219.055642442
1270.458984375,312380.7709064627,-1352317.933876965
1273.150634765625,295682.6612061958,-1257196.888506454
1275.84228515625,286263.9936677485,-1167473.52993008
1278.533935546875,278633.5306583347,-1077932.192551165
1281.2255859375,270659.6675533504,-987290.6190263422
1283.917236328125,263403.9494473279,-900318.75679281
1286.60888671875,258020.5574094219,-820902.7053729851
1289.300537109375,251896.0510942927,-740596.0811476338
1291.9921875,247043.7847066452,-659761.7598252945
1294.683837890625,245622.2784281955,-581831.4089371237
1297.37548828125,242473.3431373641,-504479.7005865101
1300.067138671875,239576.2453867004,-429843.0031053799
1302.7587890625,235569.8202406492,-353496.0897937802
1305.450439453125,233790.0897020121,-280919.8258333075
1308.14208984375,232166.4688984832,-205602.6696943238
1310.833740234375,232425.4923852239,-132807.4018801722
1313.525390625,233556.596791654,-60796.57191643538
1316.217041015625,234925.8453790582,12802.30825729553
1318.90869140625,234846.0010294184,84769.41818690088
1321.600341796875,235427.3255409744,159943.5908347546
1324.2919921875,237089.4308709376,231840.5912194968
1326.983642578125,240497.0213563026,303075.5134125674
1329.67529296875,240723.1387712574,377791.2697880137
1332.366943359375,244597.0191055181,452540.5253250891
1335.05859375,246847.2452725921,530241.9068806632
1337.750244140625,251800.8272141922,607748.8631306349
1340.44189453125,254843.291210376,688280.8451864759
1343.133544921875,261974.5777908383,764950.6756949493
1345.8251953125,260703.5277540029,848136.2226980001
1348.516845703125,264471.7669271035,935536.95003712
1351.20849609375,273374.9378479982,1028779.835732022
1353.900146484375,283019.3842326686,1121325.508748345
1356.591796875,293569.4372584633,1213765.036553634
1359.283447265625,307796.0459680568,1313701.018542433
1361.97509765625,336455.8260639368,1414698.298914596
1364.666748046875,349808.1838190107,1517236.21162952
1367.3583984375,368147.9820474653,1620034.704729293
1370.050048828125,392813.2400172224,1723626.307868963
1372.74169921875,401641.0717035152,1850766.144027223
1375.433349609375,430570.18698942,1969825.529389042
1378.125,450588.9437534391,2092492.510386822
1380.816650390625,482400.261717727,2229841.590326902
1383.50830078125,516182.7192890346,2368876.880239727
1386.199951171875,557569.6950763953,2519869.981797953
1388.8916015625,584766.1517069988,2694200.404567312
1391.583251953125,633635.3562095718,2876326.898021093
1394.27490234375,688650.7811271165,3058462.888176218
1396.966552734375,761116.2438390376,3278557.766084669
1399.658203125,844467.1537508593,3511082.820926566
1402.349853515625,932454.0465669131,3754936.479952754
1405.04150390625,1051459.310366651,4026237.401977727
1407.733154296875,1188126.162758497,4316230.847360191
1410.4248046875,1341037.733578941,4642588.13400267
1413.116455078125,1527522.169387866,5036556.941237704
1415.80810546875,1768460.17723806,5429071.546039646
1418.499755859375,2050377.645393506,5922892.999875166
1421.19140625,2465098.057445761,6463275.808749948
1423.883056640625,3001413.537987374,7101271.739510448
1426.57470703125,3704567.042564029,7787914.71737876
1429.266357421875,4651909.612831633,8536262.428881047
1431.9580078125,5990782.464278897,9336603.693528781
1434.649658203125,7873874.742275362,10012244.29025714
1437.34130859375,10483360.32601871,10378811.03109443
1440.032958984375,13869562.35076385,9892841.793094549
1442.724609375,17875443.65113185,7514221.974325259
1445.416259765625,20811468.61369405,2794734.262073488
1448.10791015625,20526906.20986309,-3239735.11541958
1450.799560546875,17464572.66233428,-7813937.075532189
1453.4912109375,13530321.37149762,-9985719.944585489
1456.182861328125,10227839.26986582,-10372318.36864074
1458.87451171875,7673900.633504569,-9926838.910340348
1461.566162109375,5878990.417916303,-9209743.418479504
1464.2578125,4569899.613278838,-8442148.226145525
1466.949462890625,3638096.842113254,-7701159.297615718
1469.64111328125,2986711.246622857,-7012954.063409365
1472.332763671875,2472704.580991704,-6400799.87263248
1475.0244140625,2072473.498333582,-5856964.760728453
1477.716064453125,1796026.354673897,-5393843.405549955
1480.40771484375,1566684.154179822,-4980822.151030598
1483.099365234375,1392226.941675217,-4614106.34841231
1485.791015625,1228122.116089427,-4306733.178790872
1488.482666015625,1101630.450139476,-4018537.373852334
1491.17431640625,978963.4665029849,-3758914.803759478
1493.865966796875,883494.5812440495,-3509128.592954911
1496.5576171875,803660.9484175288,-3286173.119822788
1499.249267578125,731348.835394338,-3078424.363181903
1501.94091796875,678196.8827143037,-2884680.920610054
1504.632568359375,628570.9515496187,-2714466.973817709
1507.32421875,584262.4301184075,-2550443.564575641
1510.015869140625,552205.7870286545,-2402763.162290319
1512.70751953125,516294.6398174175,-2256495.409539526
1515.399169921875,484530.6049203701,-2118887.707600101
1518.0908203125,460865.2299673935,-1989570.99770003
1520.782470703125,430461.0196215841,-1866635.253483562
1523.47412109375,412511.0648295035,-1747771.424273022
1526.165771484375,396860.5806339424,-1640017.168082483
1528.857421875,381597.5977774416,-1536100.918885802
1531.549072265625,365896.0897609573,-1435516.214770426
1534.24072265625,354756.9136471906,-1339114.954394168
1536.932373046875,341559.2027515941,-1241888.341298993
1539.6240234375,330584.8275854516,-1152631.643859066
1542.315673828125,319714.7224992992,-1064303.956995519
1545.00732421875,312650.7114262027,-978086.1501474064
1547.698974609375,303946.701254838,-895102.7905455964
1550.390625,298069.8816908646,-813072.2707763717
1553.082275390625,289764.2339828828,-732699.7749025763
1555.77392578125,284840.0505928614,-654383.5660690181
1558.465576171875,279559.5196306023,-579321.0489770907
1561.1572265625,276523.0497018774,-500670.1458291963
1563.848876953125,271509.8243661998,-427220.0133183444
1566.54052734375,267791.1426372612,-351988.2226899234
1569.232177734375,266517.278742555,-277909.7375394002
1571.923828125,263061.3159405135,-204723.6975826242
1574.615478515625,260406.6528129595,-129621.4651293608
1577.30712890625,260855.0871480157,-56645.52699321653
1579.998779296875,260775.7351527639,15261.16565796847
1582.6904296875,262679.2367298628,88832.22766425068
1585.382080078125,265108.932535699,162489.6435369171
1588.07373046875,267551.5299076263,235119.8818207166
1590.765380859375,268588.7767771678,306997.9376220666
1593.45703125,271863.2516078801,382092.7348171403
1596.148681640625,275531.7234199767,455087.8280155195
1598.84033203125,277071.1769268769,535309.4846935041
1601.531982421875,282847.8888200279,610297.2960988082
1604.2236328125,289876.2754882566,691545.1628152886
1606.915283203125,295284.3637239543,770361.080751238
1609.60693359375,302388.8199273272,852608.5450879941
1612.298583984375,310934.6935581762,934514.3712423388
1614.990234375,320257.2043778942,1020689.535666098
1617.681884765625,327508.2941850432,1109789.503261666
1620.37353515625,342627.7151536349,1202695.213368517
1623.065185546875,352725.3973597523,1296989.287050923
1625.7568359375,362398.9723315596,1394149.505102956
1628.448486328125,384193.4015587398,1489302.081696503
1631.14013671875,405989.5946535091,1602450.85632735
1633.831787109375,421851.2618661418,1713136.169186914
1636.5234375,437890.5530180691,1825296.082748872
1639.215087890625,467510.0762819491,1955624.493803416
1641.90673828125,497622.679982626,2080425.546190594
1644.598388671875,530751.764536491,2212854.648229468
1647.2900390625,583931.3256666957,2349986.700217458
1649.981689453125,611376.4863250091,2491241.653813654
1652.67333984375,665290.578318469,2647408.725305921
1655.364990234375,728338.75941981,2806429.211053066
1658.056640625,772035.1412042166,2992142.67540312
1660.748291015625,853061.4156763143,3215021.087831034
1663.43994140625,930694.0919859254,3423397.316068271
1666.131591796875,1010449.673411511,3672766.604282789
1668.8232421875,1138033.613570794,3921405.002271977
1671.514892578125,1288468.131374044,4221765.045144691
1674.20654296875,1456239.753168286,4521613.351563726
1676.898193359375,1666371.175781962,4847849.411414892
1679.58984375,1912572.599099402,5218254.050717901
1682.281494140625,2207409.238462827,5659830.224377627
1684.97314453125,2628427.737191847,6108134.202581156
1687.664794921875,3099547.802712069,6656946.141547818
1690.3564453125,3755554.329458275,7220806.078683379
1693.048095703125,4647941.476404575,7852499.85971952
1695.73974609375,5823683.007997402,8491065.301881474
1698.431396484375,7493311.202535332,9053330.399337359
