f (Hz),Re(Z),Im(Z)
360.68115234375,37480.87806176581,-598864.7266212197
363.372802734375,38124.34380009418,-573789.4843384031
366.064453125,37232.41673433676,-550203.3638435954
368.756103515625,36437.65000362238,-525421.6216395336
371.44775390625,37167.77276993053,-499563.6598762114
374.139404296875,37790.79344460592,-475775.1756040642
376.8310546875,36678.63589915403,-451456.7870709121
379.522705078125,37779.92890711742,-427734.7204513433
382.21435546875,38619.30276613804,-404912.3631124249
384.906005859375,38436.08506212609,-381963.1639004074
387.59765625,38121.40372293622,-359788.9756612639
390.289306640625,38068.67176511778,-337118.2974799318
392.98095703125,37806.24233608502,-314845.9614114622
395.672607421875,36411.63685594883,-291216.0077614136
398.3642578125,36208.12198480998,-267580.3627807189
401.055908203125,35640.22315214564,-244293.4523598423
403.74755859375,36138.50643202551,-221169.8551988906
406.439208984375,36336.18671032642,-198246.753748202
409.130859375,36610.13121066226,-175468.0482771533
411.822509765625,36851.23880185563,-152939.5164641583
414.51416015625,36540.14679716742,-130511.6153537028
417.205810546875,37036.94553080471,-107667.8670254182
419.8974609375,36621.63956439011,-85686.82671814181
422.589111328125,35854.22311025904,-62798.84470340053
425.28076171875,35318.69783507699,-40070.04602753322
427.972412109375,35362.34480015544,-16985.70805759497
430.6640625,35101.26093402525,5623.913371646127
433.355712890625,34976.76034423943,29197.84268172662
436.04736328125,34734.48055405584,52791.02624500294
438.739013671875,36164.32623843256,76629.80325260632
441.4306640625,37538.63530442596,99449.23490865927
444.122314453125,39860.38539434413,121452.2889463974
446.81396484375,40240.08351102139,142281.0518004583
449.505615234375,39731.03769742689,163581.6855154874
452.197265625,39331.82984834937,184406.8525756045
454.888916015625,39406.7911204036,207701.5541130074
457.58056640625,39215.26792034721,230124.7079947483
460.272216796875,38768.39563573508,253098.0466457529
462.9638671875,37459.16950695649,274676.648161658
465.655517578125,35996.25253350064,296049.6938475113
468.34716796875,34802.4754027759,320877.8423649888
471.038818359375,33736.05874239236,345904.3126228367
473.73046875,33729.91209044444,370701.2013248253
476.422119140625,33530.24492011731,395630.5221696282
479.11376953125,34850.14356398699,420885.742570813
481.805419921875,37050.69040775209,446618.3163560292
484.4970703125,40782.81496658651,470054.3550572948
487.188720703125,43927.20949131769,491073.8897316985
489.88037109375,45577.49238053813,510615.8568263144
492.572021484375,44550.99483358528,530889.4110962757
495.263671875,43094.74895443099,553874.5040991154
497.955322265625,40611.44143386192,578001.2950581664
500.64697265625,38009.43853707064,601639.6923789786
503.338623046875,38334.86157830886,627141.1640131825
506.0302734375,37815.1632887032,654257.637083306
508.721923828125,36871.4300483056,678222.1441235355
511.41357421875,35575.32165148412,706083.4051671874
514.105224609375,35423.79063421323,732333.5180652764
516.796875,38608.37224923744,760690.8539362779
519.488525390625,39273.08632720949,784226.9628799206
522.18017578125,39913.82936683531,808469.1482901255
524.871826171875,42101.83247142703,839400.3154009616
527.5634765625,43272.2586145935,868669.6272960793
530.255126953125,47970.98426745998,891540.0709070715
532.94677734375,56148.46905380954,919380.3823701602
535.638427734375,56575.92692146321,935767.0120543275
538.330078125,62881.28132225733,958116.2670661443
541.021728515625,56897.09085516274,980639.9724149992
543.71337890625,49508.49331862537,1009060.291267162
546.405029296875,48640.82100457624,1036377.431566418
549.0966796875,54097.43117970412,1072626.698122424
551.788330078125,51678.9473235141,1078302.214695098
554.47998046875,44402.46351257557,1112312.041737332
557.171630859375,59798.68119462517,1149204.367252355
559.86328125,53308.42082488145,1181112.923534358
562.554931640625,46645.44197062301,1204838.602192641
565.24658203125,49596.45625118897,1233019.473112267
567.938232421875,52905.84734132369,1269085.891874937
570.6298828125,58085.44774219014,1303850.035451025
573.321533203125,60740.92823875589,1332829.351089337
576.01318359375,68496.30203302782,1365460.72475659
578.704833984375,71193.14417762699,1387773.446919836
581.396484375,72724.01151463411,1405502.360205985
584.088134765625,70660.93165228912,1438052.378322343
586.77978515625,66302.96391801503,1473867.646398222
589.471435546875,66749.80603318918,1503989.948722284
592.1630859375,68180.30947109946,1536222.389707607
594.854736328125,71272.61436986117,1562741.570048185
597.54638671875,63997.18133502985,1590937.961434812
600.238037109375,54207.63990684744,1630471.18195926
602.9296875,55530.84155871717,1669866.618316877
605.621337890625,56213.14786297968,1713795.149366136
608.31298828125,60063.48633049493,1756853.756964699
611.004638671875,62552.77849853219,1792570.886763455
613.6962890625,70083.75575612008,1834014.857969883
616.387939453125,77395.93214123366,1877451.033732739
619.07958984375,90239.50428012697,1909995.041320973
621.771240234375,101223.2330531854,1938234.85115901
624.462890625,102050.6747175194,1971993.356693567
627.154541015625,95675.42045714147,2006304.687077482
629.84619140625,99388.4142850814,2044553.962024531
632.537841796875,100618.6775713563,2086472.37728282
635.2294921875,107188.1072591913,2126287.436287225
637.921142578125,111092.2028447606,2154647.739904099
640.61279296875,100611.5448919501,2189625.408952525
643.304443359375,96253.90744387415,2233637.687217407
645.99609375,89105.61834801927,2279243.759444095
648.687744140625,85128.25195127471,2333991.417294599
651.37939453125,83336.53283707189,2389829.780628871
654.071044921875,91090.79004927215,2441995.998599361
656.7626953125,95795.7739454909,2500249.927811919
659.454345703125,112052.1752888917,2551801.684754523
662.14599609375,121465.4387556265,2600773.232072745
664.837646484375,135393.0119367587,2645964.638062415
667.529296875,136727.7803918104,2684928.232253139
670.220947265625,137787.4889935381,2730209.064450366
672.91259765625,133771.9213424369,2778220.745582378
675.604248046875,132065.8298374983,2832217.688326048
678.2958984375,127535.9467414928,2889505.71323933
680.987548828125,124433.0984519042,2950193.737743386
683.67919921875,125351.8256736418,3006408.227906418
686.370849609375,120359.9945975337,3075962.985501678
689.0625,109232.9266912942,3138885.42243633
691.754150390625,102401.9120757151,3214079.462214815
694.44580078125,101341.6477456432,3299383.990368372
697.137451171875,107617.5617633501,3385361.155578648
699.8291015625,120273.2669410762,3474942.317063658
702.520751953125,146730.5912794357,3565023.376890942
705.21240234375,165788.9996290719,3647341.789187443
707.904052734375,188402.7439260276,3724523.1088071
710.595703125,219999.1350788472,3791609.748653328
713.287353515625,224373.7353239859,3847758.197101109
715.97900390625,239725.1403510729,3925429.635869068
718.670654296875,242578.5693447568,3998019.820312457
721.3623046875,230915.4585596671,4078425.578720881
724.053955078125,234614.8000740166,4150989.972127537
726.74560546875,231173.3301147829,4245381.812313652
729.437255859375,223131.5512970464,4334526.587004029
732.12890625,202186.2755973072,4454317.120291788
734.820556640625,190075.9453718265,4580456.281568578
737.51220703125,180666.237409594,4711974.559303803
740.203857421875,184666.8690542711,4858871.807125727
742.8955078125,197076.183843439,5011655.863080307
745.587158203125,225555.1289475622,5157733.396040226
748.27880859375,241745.2672623277,5306703.168693176
750.970458984375,273207.8382246636,5457987.757065243
753.662109375,313911.9747813919,5602672.598825831
756.353759765625,346179.2791533625,5757795.669666514
759.04541015625,361442.3558592194,5913777.249261691
761.737060546875,376007.6557095918,6085580.600326477
764.4287109375,404664.7345096713,6258097.135309524
767.120361328125,429678.7655228976,6452200.890758262
769.81201171875,446528.3614704066,6644818.196384404
772.503662109375,455703.8513029731,6855094.390549379
775.1953125,481233.6588829212,7092503.916969056
777.886962890625,499811.0890042909,7344216.253695979
780.57861328125,535315.4940830442,7620854.272651302
783.270263671875,587366.2372851571,7908138.609721064
785.9619140625,635864.0286550035,8202831.451379048
788.653564453125,696075.803137032,8537645.162693091
791.34521484375,787178.9915065139,8894791.19042211
794.036865234375,884791.95977911,9241808.56225301
796.728515625,981632.8897372495,9608019.444827849
799.420166015625,1055433.121053153,9976517.978489233
802.11181640625,1135684.744192368,10426683.12301542
804.803466796875,1223851.106663021,10931489.39409729
807.4951171875,1345787.370712598,11462008.05314348
810.186767578125,1515871.861529507,12040670.54958219
812.87841796875,1651620.116309311,12680753.63650891
815.570068359375,1817777.108471432,13369420.58746737
818.26171875,2029343.072284903,14177022.87235567
820.953369140625,2234653.493890981,15096589.64420705
823.64501953125,2553050.203682366,16166419.52373302
826.336669921875,2922266.961960681,17372163.68550679
829.0283203125,3421703.46833812,18769559.78626332
831.719970703125,4116575.864077914,20383605.33638069
834.41162109375,4960621.264927742,22275473.04983066
837.103271484375,6160352.423010841,24415371.61603533
839.794921875,7772094.316756053,26998736.61997495
842.486572265625,9889929.574528988,29886056.95790188
845.17822265625,12912155.95847855,33605984.23209235
847.869873046875,17547982.80549163,37951324.86547428
850.5615234375,24481112.75152441,42895489.87139868
853.253173828125,35937090.39011712,47590862.27527781
855.94482421875,54452765.95867655,49463305.32027718
858.636474609375,79396095.94229452,39833353.75157497
861.328125,97869752.04834996,7197900.628249994
864.019775390625,87990766.35483797,-29435612.94540089
866.71142578125,63377886.8275223,-46864570.50023632
869.403076171875,42253429.04496249,-48390173.7728206
872.0947265625,28498413.98101823,-44275149.93016164
874.786376953125,20157435.95233088,-39442830.80156574
877.47802734375,14485426.80730681,-34912103.7508098
880.169677734375,11225489.04026295,-31054844.07924591
882.861328125,8591683.42584276,-27760977.78381164
885.552978515625,6904880.714194436,-25005806.72270722
888.24462890625,5561257.296412097,-22657821.35532562
890.936279296875,4629465.418362949,-20697522.02743676
893.6279296875,3946606.146832815,-19069566.98348107
896.319580078125,3404828.795555314,-17679045.9206531
899.01123046875,2949631.689414891,-16438646.93754781
901.702880859375,2587887.038379865,-15337892.93973155
904.39453125,2329336.44805022,-14408276.83976165
907.086181640625,2084067.247457924,-13562449.08515522
909.77783203125,1907388.898911245,-12838240.54446749
912.469482421875,1754259.745748689,-12171645.12789092
915.1611328125,1603335.265443108,-11548375.35757943
917.852783203125,1465360.096063621,-11053045.41217003
920.54443359375,1350542.047392647,-10565748.32058124
923.236083984375,1197924.114723947,-10116440.36677998
925.927734375,1091770.130884067,-9691437.848354863
928.619384765625,997839.5448430324,-9280043.745606376
931.31103515625,921286.1130397527,-8889895.44963813
934.002685546875,854726.6463192765,-8542041.883914836
936.6943359375,796872.8043879991,-8193910.522555309
939.385986328125,736688.3277280068,-7889117.901096917
942.07763671875,690520.2439380542,-7619080.349557592
944.769287109375,666214.832012687,-7329621.191209997
947.4609375,664810.7462781718,-7085347.044929782
950.152587890625,639551.3349903156,-6849238.379233874
952.84423828125,625319.6425932975,-6638177.761762788
955.535888671875,604928.0639169904,-6468881.480808604
958.2275390625,570505.1846226875,-6275883.45714717
960.919189453125,551098.4534714362,-6112628.201114907
963.61083984375,520516.8960092497,-5956427.03285793
966.302490234375,500799.916105954,-5795006.911322861
968.994140625,470747.6867719192,-5647747.802746788
971.685791015625,442960.5795716394,-5504906.540591852
974.37744140625,390505.9715391158,-5341956.48356308
977.069091796875,354888.964312329,-5197046.005306189
979.7607421875,371950.8325709759,-5056234.146006576
982.452392578125,349980.4023280788,-4909657.619524164
985.14404296875,351600.4695132581,-4794779.191072848
987.835693359375,323288.0737966801,-4664740.8786082
990.52734375,320888.2123810857,-4562158.820272816
993.218994140625,307842.1854002185,-4485284.039138186
995.91064453125,317698.3546465436,-4334211.583142795
998.602294921875,306417.8496337843,-4249613.170623271
1001.2939453125,291437.156034524,-4154190.974526091
1003.985595703125,252936.7596934843,-4062982.541242707
1006.67724609375,266451.9923191115,-3969434.119353504
1009.368896484375,256664.1724989841,-3896229.417195261
1012.060546875,253920.4086118651,-3822410.892584532
1014.752197265625,228364.9778473197,-3737324.41956854
1017.44384765625,217416.1806101794,-3647002.273673452
1020.135498046875,208657.7960470067,-3569905.793209516
1022.8271484375,205174.4822030797,-3477274.27450506
1025.518798828125,191090.9376330326,-3410035.217681213
1028.21044921875,189440.2133399518,-3341797.442251823
1030.902099609375,189266.2693398955,-3254848.207808681
1033.59375,187253.7757175272,-3206895.667520461
1036.285400390625,183232.4120326535,-3129707.903634576
1038.97705078125,186551.3825817884,-3068983.010919411
1041.668701171875,184461.6922857274,-3000624.782994199
1044.3603515625,184682.2315551848,-2954045.245002965
1047.052001953125,190332.2652080306,-2909767.954655131
1049.74365234375,140621.7180848188,-2784255.843037821
1052.435302734375,167284.1567906208,-2790284.915050764
1055.126953125,166610.2295130049,-2739423.834105975
1057.818603515625,151770.1334527537,-2698255.139819889
1060.51025390625,131589.0732207022,-2627121.135016219
1063.201904296875,134661.5615506601,-2578425.084770835
1065.8935546875,126654.6433672448,-2525377.68343965
1068.585205078125,125292.2652599853,-2464046.802346373
1071.27685546875,137086.8653122905,-2408862.746178696
1073.968505859375,121763.785352403,-2371810.351691374
1076.66015625,113259.6102689884,-2311157.045211265
1079.351806640625,132710.499708661,-2273784.91082054
1082.04345703125,143855.4973962267,-2233798.53421133
1084.735107421875,124646.3443381082,-2193851.418626552
1087.4267578125,130074.9098546624,-2154383.21843595
1090.118408203125,141933.2683568712,-2116128.190454653
1092.81005859375,134836.127983512,-2079409.716342874
1095.501708984375,124594.0699457754,-2042256.327686782
1098.193359375,124545.3724171228,-2003963.645216932
1100.885009765625,110058.7045508628,-1964939.068890784
1103.57666015625,104326.9240006867,-1926560.153384592
1106.268310546875,105391.9927764632,-1888277.815189188
1108.9599609375,102487.6205565499,-1843188.281108084
1111.651611328125,95336.69865718353,-1811285.636801204
1114.34326171875,91640.80611373729,-1760801.23292315
1117.034912109375,92128.11021611113,-1728839.463411114
1119.7265625,95022.45053582796,-1693462.294627842
1122.418212890625,94155.0188793704,-1653295.950708429
1125.10986328125,96659.46359143328,-1616307.747307208
1127.801513671875,96068.95389630261,-1586062.734027761
1130.4931640625,96003.79332189265,-1553277.335219231
1133.184814453125,104002.9844718493,-1524689.770360823
1135.87646484375,98533.24232355073,-1489411.702489378
1138.568115234375,95269.93636751114,-1464951.344213218
1141.259765625,92185.246981291,-1436499.991264088
1143.951416015625,89353.47076857246,-1403097.002276767
1146.64306640625,85393.53400589895,-1372796.558215303
1149.334716796875,81496.06784799793,-1339391.550019703
1152.0263671875,81461.19050393476,-1310536.708698968
1154.718017578125,82069.26608203373,-1278664.737466545
1157.40966796875,82094.39287528439,-1247646.371802758
1160.101318359375,80672.9199562983,-1220559.847795464
1162.79296875,82314.16528939006,-1190202.253021418
1165.484619140625,80898.84334325035,-1161657.657501853
1168.17626953125,81927.3966077596,-1131651.065268886
1170.867919921875,86132.5227380384,-1106390.827434237
1173.5595703125,81081.38341893196,-1080087.365578777
1176.251220703125,81232.56200072692,-1050929.102660292
1178.94287109375,81396.13072279305,-1025330.474937688
1181.634521484375,78406.32958474633,-1001056.489956322
1184.326171875,78894.71932182068,-973452.4481920927
1187.017822265625,77726.72577314339,-947672.5721856527
1189.70947265625,74677.22769165043,-923236.2051067562
1192.401123046875,75856.8389780945,-894954.4063169681
1195.0927734375,73462.54468274731,-869271.9116403232
1197.784423828125,72107.82789237142,-843933.3931838095
1200.47607421875,72579.16361651823,-816589.0091077514
1203.167724609375,70759.58471794297,-791287.5826107127
1205.859375,72119.82079791265,-766670.3624953856
1208.551025390625,70257.47582912227,-740449.1913687679
1211.24267578125,69544.95122111293,-715299.8056964045
1213.934326171875,74371.93451171073,-693544.8664953235
1216.6259765625,71525.7357433357,-668159.2771594982
1219.317626953125,69163.40127735717,-643473.3436598129
1222.00927734375,68838.6644748228,-618048.3785313778
1224.700927734375,72923.32513079922,-596818.2334600083
1227.392578125,70495.45254283531,-572985.0969467841
1230.084228515625,70107.80454806783,-548413.0758551273
1232.77587890625,70904.84460415234,-525947.2577298468
1235.467529296875,68065.7624041805,-501185.5656255145
1238.1591796875,67388.89820223357,-476819.0670618167
1240.850830078125,70159.73026418735,-454683.0829931403
1243.54248046875,69261.2672106517,-430302.0049177331
1246.234130859375,65637.3038933057,-408248.0658557601
1248.92578125,69229.07001405815,-385153.1513253433
1251.617431640625,68576.84382323202,-363762.2078342323
1254.30908203125,67151.9397548359,-339702.0953920353
1257.000732421875,66426.16458208486,-316127.4226384697
1259.6923828125,67636.68311294884,-292419.9407298509
1262.384033203125,67610.77481050738,-270759.5479362289
1265.07568359375,65661.4166657695,-247377.434633018
1267.767333984375,69151.97295062152,-225130.8565468226
1270.458984375,67254.16989730614,-199422.3303025383
1273.150634765625,67674.29338642106,-180299.748158571
1275.84228515625,69730.33590757576,-157717.2821493703
1278.533935546875,70165.68333619174,-134081.2021060311
1281.2255859375,71246.81281750822,-114547.6288994078
1283.917236328125,69555.44627607045,-92721.96103478552
1286.60888671875,69368.56898421889,-69362.828508158
1289.300537109375,68247.1991634209,-47153.53724567078
1291.9921875,68128.78652101263,-25821.18384927234
1294.683837890625,68151.95077306451,-5550.891912357513
1297.37548828125,67082.13527346162,16400.6672309598
1300.067138671875,63583.7871817389,37223.51465300915
1302.7587890625,62660.69007394561,62762.78117485238
1305.450439453125,59638.97658968769,84039.85826075933
1308.14208984375,61732.58733093934,110106.9402504434
1310.833740234375,62407.73242698196,134315.049974172
1313.525390625,65212.14500264048,156617.0730006482
1316.217041015625,68354.64667046952,180072.6794974213
1318.90869140625,66874.41830420404,201494.538781699
1321.600341796875,67459.53962916171,224278.5086261008
1324.2919921875,67088.92351225406,248064.2749722153
1326.983642578125,66992.46296322627,265954.2357668178
1329.67529296875,65579.85440070937,288714.7445488083
1332.366943359375,64916.05157303967,314690.8949010021
1335.05859375,64354.7697933016,337159.3011896205
1337.750244140625,65413.75669079382,359340.9373790118
1340.44189453125,65387.05804460802,383266.8937683718
1343.133544921875,64949.75145774887,403724.5775056953
1345.8251953125,62763.08627639974,429746.1509387544
1348.516845703125,58176.35157759385,453809.4813727567
1351.20849609375,60326.15373102683,478139.2334903585
1353.900146484375,60020.46085312939,504949.5108609449
1356.591796875,61104.0894430738,531781.511832287
1359.283447265625,63313.55025233138,559375.9932991391
1361.97509765625,67495.8465799734,586724.5570104573
1364.666748046875,70571.41778670707,607246.7756299123
1367.3583984375,72329.74589565719,629071.888674308
1370.050048828125,72769.06944561121,653569.9495969412
1372.74169921875,78020.69384351948,677755.0971110874
1375.433349609375,76687.88297485086,701119.7802677565
1378.125,78681.99219352791,724494.7039928564
1380.816650390625,75471.88007661863,747056.2248484173
1383.50830078125,75964.81786785538,769851.0102444516
1386.199951171875,77583.4008309089,792690.2203572633
1388.8916015625,76685.31461539639,818275.0839981801
1391.583251953125,76075.88267769273,848122.3500789934
1394.27490234375,72581.73506428335,873006.3745589092
1396.966552734375,73136.09755316003,900574.3312542957
1399.658203125,78527.73927954053,928228.9287612002
1402.349853515625,79463.95073407036,956755.1630068601
1405.04150390625,84398.71869211008,985575.6554377677
1407.733154296875,84797.78296796135,1010240.042534446
1410.4248046875,87712.84544960718,1031765.215929698
1413.116455078125,85283.8274337325,1056802.072410692
1415.80810546875,81943.79012678846,1081566.558950377
1418.499755859375,80680.05464223602,1109160.036315992
1421.19140625,81339.54663078654,1145250.21088586
1423.883056640625,81921.27913146687,1174705.179868593
1426.57470703125,85357.67218097344,1201448.783976061
1429.266357421875,93812.54929277403,1229274.207754932
1431.9580078125,88553.38451167911,1257772.005621222
1434.649658203125,85869.80638470255,1288253.648101937
1437.34130859375,94883.17592815837,1324067.917385242
1440.032958984375,94727.1934804177,1349265.079662966
1442.724609375,91110.98072783224,1386486.55469323
1445.416259765625,93647.73439203914,1408945.66812966
1448.10791015625,97067.48632800099,1449138.772092189
1450.799560546875,92034.43869440122,1484043.154201899
1453.4912109375,88593.54320382752,1506840.428417215
1456.182861328125,98703.33510545056,1534503.53543052
1458.87451171875,105442.4141176302,1572677.400622987
1461.566162109375,105835.791146999,1600691.037816243
1464.2578125,101892.6035091132,1638170.505119352
1466.949462890625,99204.72175182584,1666715.436938939
1469.64111328125,108744.7076678798,1713316.994162917
1472.332763671875,101492.7404392876,1739308.21668105
1475.0244140625,103559.8691257426,1766407.95544382
1477.716064453125,105111.4515175882,1803447.218671346
1480.40771484375,103609.7880471437,1857774.977264901
1483.099365234375,112354.0707472729,1899040.677311405
1485.791015625,95313.50347341898,1930267.943055558
1488.482666015625,107073.9771120578,1973977.134128836
1491.17431640625,115190.0422009204,1999779.639458113
1493.865966796875,94312.0586639453,2054466.236585703
1496.5576171875,147876.5602949031,2097516.12969898
1499.249267578125,117212.5442084322,2139435.096379528
1501.94091796875,125713.4153282241,2185700.85697992
1504.632568359375,122112.5276842798,2211029.963971351
1507.32421875,130054.5984851248,2258780.802325869
1510.015869140625,120613.5994518955,2310249.990476761
1512.70751953125,131631.2283468089,2358439.849954621
1515.399169921875,135298.1836814226,2407795.663094187
1518.0908203125,141340.2272562111,2461640.250773178
1520.782470703125,150730.2155719789,2499153.607243523
1523.47412109375,137480.887172314,2545124.064348309
1526.165771484375,136816.67712562,2599278.806300179
1528.857421875,131404.1333284669,2651511.555386753
1531.549072265625,139934.6830416445,2705416.444526052
1534.24072265625,155629.4796830191,2761323.104552954
1536.932373046875,166320.9964981056,2817006.312523426
1539.6240234375,165654.1458407311,2894493.909207398
1542.315673828125,189936.4863634307,2949205.696814559
1545.00732421875,183784.1203434536,3007587.632189629
1547.698974609375,189433.4429983877,3068464.265335652
1550.390625,205729.4692369058,3133451.018072107
1553.082275390625,209594.9983248012,3189234.867459634
1555.77392578125,206051.1341737048,3255893.333634948
1558.465576171875,233754.4890106684,3332355.30423335
1561.1572265625,238254.3139374413,3401244.177658212
1563.848876953125,238064.1763009627,3451998.316514904
1566.54052734375,244707.3379114243,3526004.542747085
1569.232177734375,237152.149093679,3618662.732704043
1571.923828125,254384.546656027,3696531.138400737
1574.615478515625,267026.7029423918,3782556.471012962
1577.30712890625,269752.8716492571,3857274.20791836
1579.998779296875,267108.8124095388,3951593.358770392
1582.6904296875,308117.4807041226,4043505.921266851
1585.382080078125,292694.1860437309,4133532.655251112
1588.07373046875,346501.5115316134,4221410.593973642
1590.765380859375,337067.2824924494,4314650.4564149
1593.45703125,339530.7401316788,4422829.737862379
1596.148681640625,364668.0716279599,4516675.818434589
1598.84033203125,391331.4041214337,4636570.107580095
1601.531982421875,395301.1522522385,4727949.912326384
1604.2236328125,392819.6532552737,4841751.822681
1606.915283203125,446006.8751985219,4993209.151665159
1609.60693359375,468883.3908701545,5085738.397119334
1612.298583984375,482516.3276844033,5271480.15534309
1614.990234375,489152.0132475253,5391440.674011392
1617.681884765625,524414.9401946398,5523162.997412151
1620.37353515625,547155.7534729225,5687501.504204533
1623.065185546875,586267.7985967211,5858340.498101484
1625.7568359375,640602.4655850212,6023621.00074003
1628.448486328125,666783.8441391553,6179787.46536314
1631.14013671875,683110.0327647291,6379584.104788262
1633.831787109375,687915.5317532114,6607007.815378133
1636.5234375,743421.1005216492,6763620.773188167
1639.215087890625,884853.788965665,6954604.170310136
1641.90673828125,915411.9826736279,7225627.541107467
1644.598388671875,950191.1077723065,7455335.555298029
1647.2900390625,1094070.59076668,7714771.929637956
1649.981689453125,1148977.306503901,7931079.798000786
1652.67333984375,1235389.335222227,8170056.80534592
1655.364990234375,1322077.891676816,8462537.769505309
1658.056640625,1332905.921213945,8845707.342510616
1660.748291015625,1539759.760350294,9135374.523874857
1663.43994140625,1554873.391879925,9640459.613247935
1666.131591796875,1766953.639924202,9911200.956765831
1668.8232421875,1875482.060329659,10436603.50644934
1671.514892578125,2030434.744900225,10843753.33098623
1674.20654296875,2197750.364229,11413097.14023229
1676.898193359375,2333945.802541226,11995801.47729176
1679.58984375,2595451.078511785,12594637.57084886
1682.281494140625,3087188.915228485,13223733.65151561
1684.97314453125,3515177.173566695,14024518.0965843
1687.664794921875,4007525.637680251,14950433.8649946
1690.3564453125,4210392.882583122,15829041.07568974
1693.048095703125,4919065.789404669,16829519.59994298
1695.73974609375,5614217.492031181,17952986.93447145
1698.431396484375,6392044.339408367,19760281.14399348
